measured in ug/mg,SampID,Dry_Weight,Species,Site,Sex,SL.mm,Tissue,Date_harvested,Time_harvested,Al,As,B ,Ba,Be,Bi,Ca,Cd,Co,Cr,Cu,Fe,K ,Li,Mg,Mn,Mo,Na,Ni,P ,Pb,S ,Se,Si,Sr,Tl,V ,Zn,z-Al,z-As,z-B,z-Ba,z-Be,z-Bi,z-Ca,z-Cd,z-Co,z-Cr,z-Cu,z-Fe,z-K,z-Li,z-Mg,z-Mn,z-Mo,z-Na,z-Ni,z-P,z-Pb,z-S,z-Se,z-Si,z-Sr,z-Tl,z-V,z-Zn
198,I198,1857.7,Lepomis_macrochirus,TC,M,65,WS,5/16/18,13:30,0.00191959,0.000693883,0.000308773,0.000764936,2.81E-07,1.68E-05,17.11889656,8.91E-05,4.84E-05,0.000324097,0.001369836,0.041366588,10.32570927,0.001581023,1.205140473,0.019429869,8.63E-05,#VALUE!,7.37E-05,22.66800479,0.000194824,6.637420337,0.000825615,0.008332202,0.019693735,0.002060276,4.49E-06,0.12902515,-0.42173439,-0.214361095,-0.403911582,-0.423619371,-0.391219686,-0.40814086,-0.244690274,-0.406878682,-0.407271573,-0.434503781,-0.338067292,-0.43778516,#VALUE!,#VALUE!,#VALUE!,-0.353266145,-0.416579785,#VALUE!,-0.416289491,-0.475606635,-0.408302667,-1.154467385,-0.403993396,-0.150136599,-0.039246771,-0.40629682,-0.413329769,-0.362414834
200,I200,720.7,Lepomis_macrochirus,TC,F,50,WS,5/16/18,13:30,0.003684083,0.000714326,0.000442092,0.002900059,4.83E-07,6.17E-05,19.18232968,1.00E-04,6.94E-05,0.000338661,0.00140375,0.087503075,10.32570927,0.001588423,1.205140473,0.019145143,8.69E-05,#VALUE!,0.000165836,23.34233106,0.000202337,7.062734374,0.000678014,0.006594124,0.025407949,0.002027384,2.28E-05,0.123586901,-0.394093873,-0.213820235,-0.392717634,-0.413491873,-0.390977851,-0.40718521,-0.135773172,-0.402788445,-0.405011717,-0.432108386,-0.33713303,-0.3860572,#VALUE!,#VALUE!,#VALUE!,-0.361274457,-0.416490514,#VALUE!,-0.408500102,-0.399988322,-0.408122277,-1.001737739,-0.406268453,-0.151787271,0.242764542,-0.406403873,-0.411866859,-0.402190598
201,I201,141.07,Lepomis_macrochirus,TC,N/A,29,WS,5/16/18,13:30,0.000695783,0.00121202,0.000326246,0.001463746,3.70E-06,0.000221873,31.69484493,0.000174058,6.13E-05,0.00040187,0.002146202,0.110529891,13.12514171,0.002370062,1.475983063,0.008186642,0.000202433,#VALUE!,0.000108529,33.4051696,0.000431887,10.76778223,0.001198412,0.021441884,0.020196077,0.002400721,5.92E-05,0.2693442,-0.440905142,-0.200652757,-0.402444485,-0.420304716,-0.38712646,-0.403776093,0.524692577,-0.374998096,-0.405883375,-0.421712169,-0.316679969,-0.360239668,#VALUE!,#VALUE!,#VALUE!,-0.669497432,-0.3993011,#VALUE!,-0.413344967,0.728448922,-0.402610697,0.328739503,-0.398247267,-0.137686183,-0.014454888,-0.405188775,-0.408958615,0.663889305
223,I223,577.3,Lepomis_macrochirus,TC,N/A,43,WS,5/17/18,15:20,4.61E-05,0.000999392,0.000316628,0.001283871,6.03E-07,6.93E-05,24.43385804,0.00015457,2.38E-05,0.000367582,0.001838337,0.061577056,10.32570927,0.00192612,1.205140473,0.014416922,0.000157859,#VALUE!,0.00011502,29.05868233,0.000370864,9.15859261,0.001937286,0.021470334,0.014105909,0.002492573,4.04E-05,0.252770651,-0.451082329,-0.206278251,-0.403252047,-0.421157914,-0.390834187,-0.407023452,0.14142566,-0.38231099,-0.409918833,-0.427351643,-0.325161031,-0.415125301,#VALUE!,#VALUE!,#VALUE!,-0.494262202,-0.40593298,#VALUE!,-0.412796203,0.24103793,-0.404075882,-0.249118126,-0.386858589,-0.137659163,-0.315020507,-0.404889825,-0.410460675,0.542669114
224,I224,338,Lepomis_macrochirus,TC,N/A,41,WS,5/17/18,15:20,7.88E-05,0.000971342,0.000397612,0.001473895,1.03E-06,6.17E-05,27.8664364,0.000101957,0.000126358,0.000377195,0.001747683,0.041351188,10.32570927,0.002285689,1.3427422,0.05458003,0.000200964,#VALUE!,0.000149752,31.22870294,0.000220927,9.484963481,0.001051262,0.006341125,0.023056835,0.002874955,1.65E-05,0.206062938,-0.450570088,-0.207020369,-0.396452336,-0.420256576,-0.390322983,-0.40718521,0.322612287,-0.402054078,-0.398882342,-0.425770557,-0.327658367,-0.437802426,#VALUE!,#VALUE!,#VALUE!,0.635380676,-0.399519664,#VALUE!,-0.40985988,0.484381999,-0.407675924,-0.131918825,-0.400515373,-0.152027548,0.126730955,-0.403645288,-0.412370209,0.201045371
83,I83,3612.5,Lepomis_megalotis,CC,F,80,WS,5/14/18,12:45,0.018330118,0.00082869,0.000286066,0.008090543,1.45E-07,8.66E-06,24.79349636,4.07E-05,0.000165438,0.000669033,0.001429061,0.080427832,#VALUE!,0.002676217,#VALUE!,0.026199199,0.000142032,#VALUE!,0.000467297,31.17235242,0.000210148,7.569963118,0.002111645,0.024853101,0.040580326,0.003659966,0.000249858,0.073247493,-0.164665941,-0.210794509,-0.405818144,-0.388871924,-0.391382505,-0.408314111,0.160408957,-0.425040837,-0.394676857,-0.377770886,-0.336435763,-0.393989921,#VALUE!,#VALUE!,#VALUE!,-0.16286939,-0.408287778,#VALUE!,-0.383013898,0.478062905,-0.407934732,-0.819592642,-0.384171097,-0.13444651,0.991560781,-0.401090316,-0.39372565,-0.770376834
101,I101,4205.9,Lepomis_megalotis,CC,F,79,WS,5/14/18,12:45,0.006579619,0.000828794,0.000243106,0.006718146,1.24E-07,7.44E-06,22.56085795,3.56E-05,0.000105879,0.00051791,0.001354478,0.053333319,#VALUE!,0.002462676,#VALUE!,0.027405866,0.000134033,#VALUE!,0.000400409,30.04015781,0.000132865,7.147465449,0.001887928,0.008487151,0.038440615,0.003142132,0.000264407,0.065935127,-0.348735738,-0.210791758,-0.409425222,-0.395381595,-0.391407646,-0.408340078,0.042560453,-0.426954618,-0.401086132,-0.402626642,-0.338490374,-0.424368131,#VALUE!,#VALUE!,#VALUE!,-0.128930214,-0.409477898,#VALUE!,-0.388668763,0.351099667,-0.409790325,-0.971310935,-0.387619372,-0.149989442,0.885960481,-0.402775708,-0.392563232,-0.823860031
115,I115,870.3,Lepomis_megalotis,CC,F,48,WS,5/14/18,12:45,0.035220337,0.000974655,0.000347283,0.008051086,4.00E-07,2.40E-05,22.50644063,4.83E-05,0.000230487,0.000554993,0.001445958,0.115082259,#VALUE!,0.001951331,#VALUE!,0.060181114,0.000139235,#VALUE!,0.000406594,26.86280835,0.000171376,7.327767798,0.001673477,0.033204759,0.032033273,0.002950467,0.000390608,0.083698825,0.099916796,-0.206932717,-0.400678142,-0.389059079,-0.391077219,-0.407987615,0.039688067,-0.422188928,-0.387676792,-0.396527465,-0.335970284,-0.355135579,#VALUE!,#VALUE!,#VALUE!,0.792918899,-0.408703925,#VALUE!,-0.388145869,-0.005205312,-0.408865662,-0.906564626,-0.390924825,-0.126514844,0.569741501,-0.403399519,-0.382480175,-0.693935001
120,I120,1298.2,Lepomis_megalotis,CC,N/A,60,WS,5/14/18,12:45,0.002159154,0.000685184,0.00024252,0.003433594,2.68E-07,1.61E-05,15.62946188,2.11E-05,7.25E-05,0.00030094,0.000854705,0.026317442,#VALUE!,0.001414108,#VALUE!,0.036970473,0.000107951,#VALUE!,0.000193445,18.92733815,0.000101665,4.944354011,0.001005259,0.001968933,0.020112412,0.002016732,0.000157352,0.046742283,-0.417981656,-0.214591244,-0.409474424,-0.410961164,-0.391235249,-0.408155759,-0.323309207,-0.432395759,-0.404678119,-0.438312498,-0.352258116,-0.454658175,#VALUE!,#VALUE!,#VALUE!,0.140087566,-0.413358471,#VALUE!,-0.406165974,-0.895081472,-0.410539449,-1.762445015,-0.401224443,-0.156179869,-0.018583973,-0.406438542,-0.401116584,-0.964237943
121,I121,2914.7,Lepomis_megalotis,CC,N/A,71,WS,5/14/18,12:45,0.002182038,0.000860024,0.000246285,0.005465037,1.79E-07,1.07E-05,21.76880231,3.49E-05,0.000125889,0.000499085,0.001323895,0.037403485,#VALUE!,0.002489915,#VALUE!,0.030651107,0.000159269,#VALUE!,0.00032314,29.29452763,0.000150629,7.263992968,0.0019081,0.007656527,0.037733795,0.003295602,0.000353559,0.086264197,-0.417623182,-0.209965506,-0.409158301,-0.401325449,-0.3913418,-0.408270692,0.000752262,-0.427217294,-0.398932812,-0.40572286,-0.339332875,-0.442228568,#VALUE!,#VALUE!,#VALUE!,-0.037653329,-0.405723195,#VALUE!,-0.395201261,0.2674854,-0.409363805,-0.929466074,-0.38730845,-0.150778295,0.851077077,-0.40227621,-0.385440272,-0.675171677
126,I126,3919,Lepomis_megalotis,CC,N/A,80,WS,5/14/18,12:45,0.013150294,0.00084088,0.000271846,0.00861318,1.33E-07,7.99E-06,24.34742631,3.94E-05,0.000168531,0.000546872,0.001374707,0.067727174,#VALUE!,0.002626078,#VALUE!,0.045855969,0.000174218,#VALUE!,0.000500027,33.14971619,0.00017501,7.887306774,0.002200173,0.015027784,0.041624833,0.003343417,0.000351344,0.075851078,-0.245807104,-0.210471999,-0.407012107,-0.386392907,-0.391396871,-0.408328371,0.136863412,-0.425528663,-0.394344013,-0.397863156,-0.337933106,-0.408229825,#VALUE!,#VALUE!,#VALUE!,0.390004413,-0.403499029,#VALUE!,-0.380246829,0.699802617,-0.408778408,-0.705635002,-0.382806565,-0.143777727,1.043109916,-0.402120587,-0.385617243,-0.751334016
128,I128,6339.7,Lepomis_megalotis,CC,N/A,91,WS,5/14/18,12:45,0.000686689,0.000662348,0.000237966,0.004992629,8.24E-08,4.94E-06,18.12708057,3.04E-05,0.000112732,0.00046785,0.001174481,0.034453592,#VALUE!,0.001990321,#VALUE!,0.025010007,0.00011617,#VALUE!,0.00030692,24.89145744,0.001977997,6.052036211,0.001554207,0.003514882,0.0295525,0.002835288,0.000286252,0.055549585,-0.441047599,-0.215195415,-0.409856795,-0.403566215,-0.391457449,-0.408393288,-0.191473875,-0.428905924,-0.400348665,-0.410860195,-0.34344893,-0.445535971,#VALUE!,#VALUE!,#VALUE!,-0.196317057,-0.412135619,#VALUE!,-0.396572537,-0.226270748,-0.365488027,-1.364677965,-0.3927632,-0.154711663,0.447308905,-0.403774392,-0.390817886,-0.899820671
19,I19,176.8,Lepomis_megalotis,TC,N/A,31,WS,5/13/18,15:30,0.002410726,0.001438697,0.000657191,0.001063305,1.97E-06,0.000118022,35.6148813,0.000213544,5.67E-05,0.000639127,0.002033854,0.086231637,13.75783924,0.003025511,1.459026376,0.007958256,0.000171478,3.450977425,0.000146391,28.28336834,0.000462911,9.843846751,0.001439942,0.012890346,0.02089396,0.001977166,0.000195907,0.225422045,-0.414040819,-0.194655569,-0.37465714,-0.422204122,-0.389197615,-0.405986454,0.731609388,-0.360180929,-0.406378392,-0.382689636,-0.319774931,-0.387482729,#VALUE!,#VALUE!,#VALUE!,-0.675921103,-0.403906696,#VALUE!,-0.410144027,0.154094949,-0.401865799,-0.00304437,-0.394524431,-0.145807677,0.019987452,-0.406567317,-0.398036163,0.342639343
23,I23,3566.9,Lepomis_megalotis,TC,F,75,WS,5/13/18,15:30,0.006154538,0.000879719,0.000537993,0.0025537,1.46E-07,8.78E-06,22.22391129,0.000312807,9.44E-05,0.000801982,0.001980073,0.372907803,13.10164021,0.002417843,1.731089386,0.030299972,0.000181213,#VALUE!,9.89E-05,24.27358934,0.000706507,7.03654532,0.001311828,0.026765973,0.019433552,0.002940146,0.000168058,0.265792377,-0.355394568,-0.209444436,-0.384665437,-0.415134752,-0.391381308,-0.408311557,0.024774922,-0.322932376,-0.402321412,-0.355904274,-0.321256489,-0.066063083,#VALUE!,#VALUE!,#VALUE!,-0.047529486,-0.402458288,#VALUE!,-0.414159025,-0.295557895,-0.39601697,-1.01114219,-0.396499123,-0.132629834,-0.052087478,-0.403433111,-0.400261209,0.637911003
29,I29,2755.9,Lepomis_megalotis,TC,F,68,WS,5/13/18,15:30,0.003930431,0.00110734,0.000524763,0.000532519,1.90E-07,1.14E-05,24.87190585,0.000235417,5.74E-05,0.000619223,0.001253546,0.36339594,13.10164021,0.002619864,1.731089386,0.030908955,0.000185087,#VALUE!,6.91E-05,26.27180789,0.00054247,7.245288089,0.001064749,0.017980575,0.018946673,0.003098944,9.05E-05,0.302146997,-0.390234869,-0.203422273,-0.385776276,-0.424721792,-0.391328631,-0.408255793,0.164547755,-0.351973061,-0.406303063,-0.38596332,-0.341270848,-0.076727728,#VALUE!,#VALUE!,#VALUE!,-0.030400998,-0.401881901,#VALUE!,-0.416678385,-0.071479547,-0.399955559,-0.936182968,-0.40030749,-0.140973428,-0.076116222,-0.402916272,-0.406457845,0.903811441
30,I30,3039.4,Lepomis_megalotis,TC,N/A,73,WS,5/13/18,15:30,0.002827177,0.000912408,0.000402463,0.001133642,1.72E-07,1.03E-05,25.68207805,0.000287413,4.34E-05,0.000683274,0.00148578,0.155792632,13.10164021,0.003056337,1.731089386,0.016841212,0.0001948,#VALUE!,4.76E-05,28.07816774,0.000591389,7.571660739,0.001299724,0.03175447,0.01509112,0.003139936,7.28E-05,0.274803375,-0.407517176,-0.208579584,-0.396045029,-0.421870493,-0.39135018,-0.408279206,0.207312218,-0.332461503,-0.407809634,-0.375428616,-0.334873268,-0.309491347,#VALUE!,#VALUE!,#VALUE!,-0.426075698,-0.400436766,#VALUE!,-0.418496044,0.131083947,-0.398780995,-0.818983029,-0.396685689,-0.127892201,-0.266397784,-0.402782855,-0.407872019,0.703818123
34,I34,227.4,Lepomis_megalotis,TC,N/A,34,WS,5/13/18,15:30,0.032909425,0.001161992,0.001077673,0.00131561,1.53E-06,9.18E-05,34.17777144,0.000390879,9.46E-05,0.000652725,0.009526209,0.303728856,12.44544118,0.002790661,1.465899237,0.011976851,0.00015262,#VALUE!,0.00017473,28.29642982,0.000886789,9.017098969,0.001113222,0.033872335,0.016945761,0.005368264,1.00E-04,0.378028727,0.063716707,-0.201976347,-0.339351942,-0.421007367,-0.389724383,-0.406544562,0.65575239,-0.293635769,-0.40229989,-0.380453122,-0.113375607,-0.143626115,#VALUE!,#VALUE!,#VALUE!,-0.562892569,-0.406712457,#VALUE!,-0.407748183,0.155559651,-0.391688333,-0.299928284,-0.399560349,-0.12588084,-0.17486643,-0.395530326,-0.405698826,1.458816151
51,I51,110.42,Lepomis_megalotis,TC,N/A,28,WS,5/13/18,15:30,0.001108595,0.001431759,0.00061783,0.001997126,4.73E-06,0.000283459,50.41875041,0.000213894,8.15E-05,0.00083928,0.003248946,0.127160955,13.10164021,0.00426442,2.268342544,0.011602923,0.000229842,#VALUE!,0.000148026,41.91018374,0.000400982,13.9470154,0.001669713,0.016213283,0.030405917,0.005726008,0.000154964,0.300534473,-0.434438505,-0.194839128,-0.377962032,-0.417774742,-0.385893345,-0.402465299,1.513022901,-0.360049591,-0.403709609,-0.349769734,-0.286301588,-0.341593016,#VALUE!,#VALUE!,#VALUE!,-0.57340981,-0.395223091,#VALUE!,-0.4100058,1.682193204,-0.403352737,1.470397463,-0.390982842,-0.142651845,0.489427252,-0.394365979,-0.401307378,0.892017319
64,I64,135.4,Lepomis_megalotis,TC,N/A,28,WS,5/13/18,15:30,0.003068086,0.001230783,0.001066402,0.001954621,3.86E-06,0.000231164,34.80209127,0.000301674,8.44E-05,0.000930425,0.003037945,0.470362866,13.10164021,0.003219624,1.731089386,0.009619797,0.000239422,#VALUE!,0.000227693,34.84162756,0.00065681,11.22354892,0.001233616,0.039467487,0.029408956,0.004133082,6.17E-05,0.309833335,-0.403743373,-0.200156345,-0.340298296,-0.417976355,-0.386934908,-0.403578344,0.688706745,-0.327110047,-0.403397534,-0.33477878,-0.292114242,0.043202966,#VALUE!,#VALUE!,#VALUE!,-0.629187968,-0.393797744,#VALUE!,-0.403270569,0.889531966,-0.397210213,0.492404651,-0.397704649,-0.120567059,0.440224636,-0.399550468,-0.408758873,0.960029899
144,I144,1047.6,Micropterus_punctulatus,CC,N/A,65,WS,5/14/18,12:45,0.00218995,0.000850213,0.000307055,0.005358613,3.32E-07,1.99E-05,22.31139682,4.02E-05,8.94E-05,0.000400698,0.001663845,0.035059945,#VALUE!,0.002125498,#VALUE!,0.034123175,0.000103191,#VALUE!,0.000321922,28.90865321,0.000129182,8.017870445,0.001479347,0.007201277,0.030935463,0.003337834,6.80E-05,0.103358665,-0.417499241,-0.210225076,-0.404055831,-0.401830248,-0.391158628,-0.408074879,0.029392794,-0.425228463,-0.402859473,-0.421904932,-0.329967935,-0.444856131,#VALUE!,#VALUE!,#VALUE!,0.060003378,-0.414066681,#VALUE!,-0.395304234,0.224213806,-0.409878755,-0.658749779,-0.393917059,-0.151210651,0.515561724,-0.402138758,-0.408255523,-0.550141445
152,I152,3141.7,Micropterus_punctulatus,CC,N/A,86,WS,5/14/18,12:45,0.000657959,0.000726965,0.000258253,0.004639072,1.66E-07,9.96E-06,16.31935747,4.61E-05,6.49E-05,0.000349862,0.00136014,0.033658388,#VALUE!,0.0016595,#VALUE!,0.041189274,0.000100139,#VALUE!,0.000260982,23.6510068,7.35E-05,6.260624093,0.001418861,0.006538417,0.027658216,0.002733938,5.80E-05,0.077134053,-0.44149765,-0.213485845,-0.408153425,-0.405243237,-0.391357364,-0.408286442,-0.286893474,-0.423014481,-0.405495972,-0.430266116,-0.338334398,-0.446427549,#VALUE!,#VALUE!,#VALUE!,0.258747171,-0.414520769,#VALUE!,-0.400456241,-0.365373715,-0.411215701,-1.289774363,-0.394849364,-0.151840177,0.353821067,-0.404104255,-0.409054491,-0.74195024
155,I155,2206.1,Micropterus_punctulatus,CC,N/A,85,WS,5/14/18,12:45,0.001106808,0.001077839,0.000361044,0.005900976,2.37E-07,1.42E-05,23.69045834,2.88E-05,7.24E-05,0.000425988,0.001548674,0.031749569,#VALUE!,0.002099138,#VALUE!,0.057646588,0.000138903,#VALUE!,0.000342032,30.4931339,0.000153396,8.550483366,0.001621816,0.0082329,0.034522329,0.003546776,7.76E-05,0.103029843,-0.434466498,-0.20420278,-0.399522718,-0.399257666,-0.391272362,-0.408196198,0.102185744,-0.429506326,-0.40468888,-0.417745393,-0.333140665,-0.448567705,#VALUE!,#VALUE!,#VALUE!,0.721631855,-0.408753322,#VALUE!,-0.393604088,0.401895979,-0.409297368,-0.467489262,-0.391721105,-0.150230907,0.692582883,-0.401458715,-0.407488514,-0.552546474
156,I156,2419.1,Micropterus_punctulatus,CC,N/A,87,WS,5/14/18,12:45,0.004030026,0.000884719,0.000360555,0.005272209,2.16E-07,1.29E-05,22.87762436,3.51E-05,9.63E-05,0.000386311,0.001788697,0.044896818,#VALUE!,0.002025523,#VALUE!,0.037931844,0.000113711,#VALUE!,0.000299945,29.38687837,0.00015691,7.963513951,0.001656482,0.015869075,0.031405135,0.002603637,4.54E-05,0.095410308,-0.388674728,-0.209312151,-0.399563777,-0.402240087,-0.391297504,-0.408223867,0.059280781,-0.427142243,-0.402116949,-0.424271215,-0.326528514,-0.433827087,#VALUE!,#VALUE!,#VALUE!,0.167127454,-0.412501478,#VALUE!,-0.39716222,0.277841525,-0.409212996,-0.678269116,-0.391186778,-0.142978744,0.538741258,-0.404528345,-0.410061191,-0.608276329
171,I171,1156.9,Micropterus_punctulatus,CC,N/A,71,WS,5/14/18,20:40,0.071507938,0.001122651,0.000486878,0.006114854,4.52E-07,2.71E-05,26.85402413,4.82E-05,0.000119662,0.000620789,0.002349267,0.061824813,#VALUE!,0.002586031,#VALUE!,0.032740808,9.14E-05,#VALUE!,0.0006356,34.79337011,0.000189881,10.60960461,0.001936644,0.012007119,0.036733077,0.003082652,9.03E-05,0.144637119,0.668356599,-0.20301719,-0.388957238,-0.398243181,-0.391014964,-0.407921635,0.269172701,-0.422226453,-0.399602913,-0.385705754,-0.311085937,-0.414847517,#VALUE!,#VALUE!,#VALUE!,0.021122397,-0.415820988,#VALUE!,-0.368785177,0.884120421,-0.40842135,0.271938152,-0.386868485,-0.146646488,0.801689043,-0.402969297,-0.406473825,-0.248227713
172,I172,596.6,Micropterus_punctulatus,CC,N/A,54,WS,5/14/18,20:40,4.46E-05,0.00065892,8.88E-05,0.005131039,5.84E-07,3.50E-05,25.28487473,3.33E-05,5.50E-05,0.000355182,0.001230383,0.022340028,#VALUE!,0.002099138,#VALUE!,0.017213607,5.71E-05,#VALUE!,0.000319475,28.56707076,7.07E-05,5.709361808,0.000692578,2.05E-05,0.029184793,0.003266734,3.34E-05,0.094800546,-0.451105826,-0.21528611,-0.422381315,-0.402909697,-0.390856934,-0.407753492,0.186346074,-0.427817695,-0.406561332,-0.429391116,-0.341908942,-0.459117628,#VALUE!,#VALUE!,#VALUE!,-0.415601574,-0.420924265,#VALUE!,-0.395511109,0.185909071,-0.41128293,-1.487731839,-0.40604397,-0.158030318,0.429161609,-0.402370166,-0.411019953,-0.612736175
222,I222,1139,Micropterus_punctulatus,TC,N/A,69,WS,5/17/18,15:20,2.34E-05,0.000570392,0.00021521,0.002024511,3.06E-07,1.83E-05,21.15894616,7.24E-05,3.50E-05,0.00039338,0.001209473,0.047035801,#VALUE!,#VALUE!,#VALUE!,0.015609937,3.21E-05,#VALUE!,0.000117863,27.59900397,0.000308317,7.311958815,0.001193302,0.00856296,0.016656987,0.002378453,6.85E-05,0.138944906,-0.451437921,-0.217628293,-0.411767471,-0.417644847,-0.391189756,-0.408108934,-0.031438635,-0.413145376,-0.408713576,-0.42310855,-0.342484971,-0.431428871,#VALUE!,#VALUE!,#VALUE!,-0.460707008,-0.424643855,#VALUE!,-0.412555849,0.077350972,-0.405577658,-0.912241609,-0.398326031,-0.149917445,-0.189118177,-0.40526125,-0.408215575,-0.289860989
68,I68,569.9,N. cry,TC,N/A,51,WS,5/13/18,15:30,4.67E-05,0.000648451,0.000385409,0.000442347,6.11E-07,3.66E-05,18.34773974,0.000148768,2.23E-05,0.000330587,0.001313716,0.054389284,#VALUE!,0.001497962,0.962399534,0.006704766,5.87E-05,#VALUE!,3.70E-05,20.33801401,8.21E-05,6.990646702,0.000997857,0.004019359,0.011574346,0.001694719,2.96E-05,0.19159209,-0.45107293,-0.215563088,-0.397476945,-0.425149503,-0.39082461,-0.407719437,-0.179826511,-0.384488197,-0.410080251,-0.433436347,-0.339613286,-0.423184189,#VALUE!,#VALUE!,#VALUE!,-0.711177241,-0.420686212,#VALUE!,-0.419392193,-0.736889609,-0.411009212,-1.027624316,-0.401338534,-0.154232556,-0.439959721,-0.407486596,-0.411323561,0.095204495
71,I71,305.4,N. cry,TC,N/A,47,WS,5/13/18,15:30,0.022013869,0.001584153,0.002697353,0.000934561,1.14E-06,6.83E-05,21.8055237,0.000677627,0.000163933,0.001507672,0.001736519,1.951293204,12.03166687,0.001829202,1.241834824,0.016147567,8.37E-05,2.142243976,0.000320996,23.91978669,0.001913918,8.281975249,0.001195244,0.030256616,0.013441006,0.001377281,0.000122418,0.374812141,-0.106960536,-0.190807244,-0.203357721,-0.422814792,-0.390191291,-0.407044736,0.002690579,-0.186033256,-0.394838814,-0.239836839,-0.327965913,1.703613425,#VALUE!,#VALUE!,#VALUE!,-0.445585422,-0.416966622,#VALUE!,-0.39538252,-0.335232991,-0.367026587,-0.563910132,-0.398296098,-0.12931473,-0.347835198,-0.40851976,-0.403907699,1.435289798
109,I109,301.4,Pimephales_notatus,CC,F,47,WS,5/14/18,12:45,0.000641068,0.000827857,0.000302562,0.012517424,1.16E-06,6.92E-05,26.28615344,3.52E-05,3.43E-05,0.000533899,0.002161899,0.047818475,12.18005396,0.00212961,1.472600815,0.021739845,3.36E-05,#VALUE!,0.000686099,29.53052256,0.000140079,9.828783771,0.001704843,0.001334554,0.040580331,0.002931345,3.05E-05,0.251986404,-0.441762245,-0.210816548,-0.40443308,-0.367873962,-0.390167347,-0.40702558,0.239197982,-0.427104718,-0.408788905,-0.399996873,-0.316247548,-0.430551342,#VALUE!,#VALUE!,#VALUE!,-0.28829488,-0.42442068,#VALUE!,-0.364515876,0.293949649,-0.409617115,-0.008453464,-0.390441363,-0.156782346,0.991561027,-0.403461755,-0.411251653,0.536933073
124,I124,613.4,Pimephales_notatus,CC,N/A,55,WS,5/14/18,12:45,4.34E-05,0.001496994,0.00021265,0.011099286,5.68E-07,3.40E-05,16.77950715,3.33E-05,4.20E-05,0.000333251,0.001891823,0.042224811,12.18005396,0.001288762,0.981600804,0.020002518,5.18E-05,#VALUE!,0.000661272,21.06045765,3.02E-05,7.953547786,0.001535111,0.002357017,0.028065898,0.002169903,6.42E-05,0.103227724,-0.451124624,-0.193113207,-0.411982418,-0.374600595,-0.390876089,-0.407774776,-0.262604744,-0.427817695,-0.407960291,-0.432998189,-0.3236876,-0.436822925,#VALUE!,#VALUE!,#VALUE!,-0.337159601,-0.421712818,#VALUE!,-0.366614807,-0.655875459,-0.41225535,-0.681847952,-0.393057538,-0.155811301,0.373941233,-0.405940017,-0.408559131,-0.551099158
151,I151,225.1,Pimephales_notatus,CC,F,42,WS,5/14/18,12:45,0.000118287,0.001557043,0.000359678,0.01740033,1.55E-06,9.27E-05,21.75492911,3.04E-05,4.16E-05,0.000367372,0.001902561,0.051775457,12.18005396,0.001618897,1.19714711,0.01843114,3.10E-05,#VALUE!,0.001008148,25.30685207,0.000343305,8.881248843,0.001324107,5.43E-05,0.030989194,0.002632127,6.67E-05,0.148205516,-0.44995153,-0.191524492,-0.399637413,-0.344712943,-0.389700439,-0.406525407,1.99738E-05,-0.428905924,-0.408003336,-0.427386182,-0.323391789,-0.426114797,#VALUE!,#VALUE!,#VALUE!,-0.381356777,-0.424807517,#VALUE!,-0.337289115,-0.179688785,-0.404737583,-0.348711865,-0.39630986,-0.157998218,0.518213488,-0.404435619,-0.408359389,-0.222128187
153,I153,389.2,Pimephales_notatus,CC,N/A,49,WS,5/14/18,12:45,6.84E-05,0.001546658,0.000212145,0.01226407,8.95E-07,5.36E-05,18.65559307,3.21E-05,3.31E-05,0.000300034,0.001512046,0.038268105,12.18005396,0.001414964,1.047403135,0.020196202,6.00E-05,#VALUE!,0.000722864,22.67933115,0.000200493,8.315171341,0.001272111,0.001829413,0.031927834,0.002192374,2.12E-05,0.112983789,-0.450733003,-0.191799248,-0.41202482,-0.369075692,-0.390484605,-0.40735761,-0.163576654,-0.428267997,-0.408918039,-0.438461511,-0.334149693,-0.441259161,#VALUE!,#VALUE!,#VALUE!,-0.331711971,-0.420492793,#VALUE!,-0.361407678,-0.474336508,-0.408166552,-0.551989464,-0.397111304,-0.156312372,0.564537812,-0.405866881,-0.411994694,-0.479742561
154,I154,927,Pimephales_notatus,CC,N/A,61,WS,5/14/18,12:45,0.0003031,0.001294146,0.000198779,0.009905781,3.76E-07,2.25E-05,15.17940165,2.39E-05,3.11E-05,0.000261642,0.001636657,0.035819312,12.18005396,0.001222713,1.174687966,0.019564318,1.87E-05,#VALUE!,0.000612829,20.60996657,5.68E-05,7.038346194,0.001442101,0.003228845,0.026421595,0.002047321,7.82E-05,0.105683935,-0.447056462,-0.198479952,-0.413147078,-0.380261731,-0.391105952,-0.408019541,-0.347065371,-0.431345056,-0.409133264,-0.444775985,-0.33071691,-0.444004733,#VALUE!,#VALUE!,#VALUE!,-0.349484581,-0.426637555,#VALUE!,-0.370710289,-0.706393105,-0.411616674,-1.010495499,-0.394491153,-0.154983316,0.292790606,-0.406338984,-0.407440576,-0.533134245
